Scan started at 15:00:19 30/09/2014
Time (s)	x (nT)	y (nT)	z (nT)	Frequency (Hz)	x (nT)	y (nT)	z (nT)
11.1773	-10.7795	7.52576	3.3844	
11.1823	-10.8254	7.58441	3.36572	
11.1873	-10.8632	7.62854	3.32874	
11.1922	-10.8965	7.68298	3.30115	
11.1972	-10.9288	7.74463	3.29297	
11.2022	-10.9612	7.7992	3.27063	
11.2072	-10.9937	7.84479	3.22913	
11.2122	-11.0236	7.90057	3.20197	
11.2172	-11.052	7.9646	3.19769	
11.2222	-11.0822	8.00897	3.17853	
11.2272	-11.1132	8.04743	3.13385	
11.2322	-11.1389	8.10162	3.10382	
11.2372	-11.1656	8.15796	3.11115	
11.2422	-11.1981	8.21167	3.09668	
11.2472	-11.2314	8.25513	3.05121	
11.2521	-11.2517	8.29584	3.02844	
11.2571	-11.2663	8.35883	3.02911	
11.2621	-11.2933	8.41199	3.01117	
11.2671	-11.3328	8.45191	2.96875	
11.2721	-11.3615	8.50543	2.9458	
11.2771	-11.3779	8.58252	2.95001	
11.2821	-11.4131	8.65442	2.92554	
11.2871	-11.4524	8.71137	2.87329	
11.2921	-11.4819	8.7865	2.84137	
11.2971	-11.5175	8.87274	2.83344	
11.3021	-11.5538	8.95606	2.80676	
11.3071	-11.5895	9.03723	2.74939	
11.3121	-11.6322	9.12958	2.71411	
11.317	-11.6695	9.23663	2.71124	
11.322	-11.7086	9.34125	2.68628	
11.327	-11.7604	9.43085	2.61798	
11.332	-11.7999	9.52765	2.57477	
11.337	-11.8273	9.65064	2.57617	
11.342	-11.8635	9.76593	2.55078	
11.347	-11.914	9.85925	2.4809	
11.352	-11.9597	9.96546	2.43573	
11.357	-11.9874	10.09	2.43921	
11.362	-12.0213	10.2001	2.41541	
11.367	-12.0654	10.2905	2.34967	
11.372	-12.1046	10.3944	2.30383	
11.377	-12.1293	10.5141	2.30634	
11.3819	-12.1567	10.6259	2.29297	
11.3869	-12.1973	10.7105	2.22607	
11.3919	-12.2326	10.8004	2.18341	
11.3969	-12.2553	10.918	2.19183	
11.4019	-12.2806	11.0217	2.17407	
11.4069	-12.3173	11.1057	2.10614	
11.4119	-12.3452	11.2002	2.0683	
11.4169	-12.3626	11.3127	2.08459	
11.4219	-12.3877	11.4095	2.07117	
11.4269	-12.4221	11.487	2.00415	
11.4319	-12.4558	11.5788	1.96967	
11.4369	-12.4769	11.6954	1.98529	
11.4418	-12.4927	11.8124	1.97583	
11.4468	-12.528	11.9114	1.90369	
11.4518	-12.5663	12.0288	1.84851	
11.4568	-12.5966	12.1796	1.85669	
11.4618	-12.6288	12.3188	1.84808	
11.4668	-12.6709	12.4312	1.77509	
11.4718	-12.7108	12.5649	1.72345	
11.4768	-12.7333	12.7212	1.7337	
11.4818	-12.7596	12.8505	1.72284	
11.4868	-12.7911	12.9615	1.65332	
11.4918	-12.8264	13.079	1.61249	
11.4968	-12.853	13.2192	1.63324	
11.5018	-12.873	13.3546	1.62183	
11.5067	-12.9124	13.4487	1.54596	
11.5117	-12.94	13.5497	1.50305	
11.5167	-12.9533	13.6913	1.53705	
11.5217	-12.9799	13.8114	1.53943	
11.5267	-13.013	13.8923	1.46198	
11.5317	-13.0425	13.9943	1.4137	
11.5367	-13.0566	14.1253	1.44489	
11.5417	-13.0737	14.2476	1.44342	
11.5467	-13.1091	14.3418	1.36877	
11.5517	-13.1392	14.4481	1.31775	
11.5567	-13.1523	14.604	1.34802	
11.5617	-13.1744	14.7574	1.34717	
11.5666	-13.2158	14.8758	1.25531	
11.5716	-13.2512	15.0181	1.20001	
11.5766	-13.2774	15.212	1.23523	
11.5816	-13.3143	15.3978	1.23401	
11.5866	-13.3574	15.5576	1.13812	
11.5916	-13.4033	15.7368	1.07837	
11.5966	-13.4263	15.96	1.11206	
11.6016	-13.4555	16.1774	1.09454	
11.6066	-13.5177	16.3578	0.985596	
11.6116	-13.5622	16.5676	0.932922	
11.6166	-13.5882	16.8218	0.967224	
11.6216	-13.6313	17.0659	0.95459	
11.6266	-13.6919	17.2875	0.851746	
11.6315	-13.7432	17.5266	0.779236	
11.6365	-13.7744	17.8067	0.806946	
11.6415	-13.8156	18.0754	0.802307	
11.6465	-13.8812	18.3051	0.683289	
11.6515	-13.9317	18.5628	0.613037	
11.6565	-13.9555	18.8633	0.651306	
11.6615	-14.0021	19.148	0.643128	
11.6665	-14.0738	19.3923	0.519165	
11.6715	-14.1265	19.6609	0.437744	
11.6765	-14.1595	19.9923	0.482666	
11.6815	-14.2075	20.3151	0.480408	
11.6865	-14.2771	20.5911	0.344666	
11.6915	-14.3361	20.9027	0.256653	
11.6964	-14.3844	21.2851	0.303589	
11.7014	-14.4427	21.6537	0.293701	
11.7064	-14.5182	21.9717	0.144348	
11.7114	-14.5886	22.3195	0.0547485	
11.7164	-14.6387	22.7361	0.104797	
11.7214	-14.6931	23.1357	0.0979004	
11.7264	-14.7741	23.4814	-0.0507202	
11.7314	-14.8469	23.8541	-0.1474	
11.7364	-14.8882	24.291	-0.0910645	
11.7414	-14.95	24.7205	-0.0860596	
11.7464	-15.0446	25.1109	-0.252502	
11.7514	-15.1249	25.5388	-0.362793	
11.7563	-15.1868	26.0361	-0.31012	
11.7613	-15.2593	26.5259	-0.32251	
11.7663	-15.3569	26.9663	-0.488281	
11.7713	-15.4477	27.4499	-0.601746	
11.7763	-15.5087	28.0241	-0.549561	
11.7813	-15.5829	28.5995	-0.550659	
11.7863	-15.7051	29.119	-0.739807	
11.7913	-15.8161	29.6545	-0.869507	
11.7963	-15.8834	30.2841	-0.808411	
11.8013	-15.9661	30.9051	-0.811157	
11.8063	-16.0873	31.4459	-1.00848	
11.8113	-16.1982	32.0222	-1.14575	
11.8163	-16.2719	32.6821	-1.08142	
11.8212	-16.3691	33.3239	-1.07568	
11.8262	-16.5045	33.9078	-1.28967	
11.8312	-16.6194	34.5274	-1.43237	
11.8362	-16.7044	35.2388	-1.34937	
11.8412	-16.8009	35.9236	-1.3421	
11.8462	-16.9236	36.5152	-1.5592	
11.8512	-17.0458	37.1539	-1.7066	
11.8562	-17.1415	37.8983	-1.62805	
11.8612	-17.2491	38.6213	-1.62439	
11.8662	-17.3947	39.2794	-1.86072	
11.8712	-17.5349	40.0198	-2.02582	
11.8762	-17.6425	40.9022	-1.94122	
11.8812	-17.7704	41.7887	-1.9389	
11.8861	-17.956	42.6337	-2.21436	
11.8911	-18.1307	43.5614	-2.4082	
11.8961	-18.2698	44.6314	-2.32086	
11.9011	-18.4306	45.7162	-2.32953	
11.9061	-18.6503	46.7382	-2.63098	
11.9111	-18.8611	47.8322	-2.8476	
11.9161	-19.0234	49.0657	-2.76532	
11.9211	-19.2157	50.2852	-2.77411	
11.9261	-19.4598	51.4054	-3.09656	
11.9311	-19.6853	52.573	-3.32623	
11.9361	-19.8676	53.8583	-3.23261	
11.9411	-20.0738	55.1259	-3.24921	
11.946	-20.3391	56.2991	-3.60938	
11.951	-20.5867	57.5298	-3.85742	
11.956	-20.7756	58.897	-3.74933	
11.961	-20.9936	60.2332	-3.74933	
11.966	-21.275	61.467	-4.11627	
11.971	-21.5376	62.7528	-4.37598	
11.976	-21.7452	64.1668	-4.26263	
11.981	-21.9778	65.5515	-4.26874	
11.986	-22.2722	66.8246	-4.66303	
11.991	-22.5507	68.136	-4.92938	
11.996	-22.768	69.5706	-4.78742	
12.001	-23.0012	70.9573	-4.7699	
12.006	-23.3013	72.2045	-5.17047	
12.0109	-23.575	73.4909	-5.43353	
12.0159	-23.7899	74.906	-5.25397	
12.0209	-24.0333	76.3049	-5.22492	
12.0259	-24.3527	77.6407	-5.65674	
12.0309	-24.6755	79.086	-5.95294	
12.0359	-24.9496	80.7302	-5.81195	
12.0409	-25.2585	82.4086	-5.81714	
12.0459	-25.6551	84.0274	-6.28436	
12.0509	-26.0416	85.7608	-6.60736	
12.0559	-26.3763	87.6783	-6.45551	
12.0609	-26.7542	89.5898	-6.45636	
12.0659	-27.1995	91.3894	-6.94971	
12.0708	-27.6287	93.2484	-7.29022	
12.0758	-27.9991	95.277	-7.12354	
12.0808	-28.4034	97.3012	-7.12372	
12.0858	-28.9014	99.2548	-7.65729	
12.0908	-29.3988	101.342	-8.0235	
12.0958	-29.8397	103.627	-7.85156	
12.1008	-30.3226	105.905	-7.86664	
12.1058	-30.8846	108.056	-8.43921	
12.1108	-31.4269	110.24	-8.82654	
12.1158	-31.8926	112.525	-8.6214	
12.1208	-32.3753	114.705	-8.58673	
12.1258	-32.9254	116.69	-9.14563	
12.1308	-33.4434	118.669	-9.50543	
12.1357	-33.8905	120.739	-9.26038	
12.1407	-34.3527	122.734	-9.20703	
12.1457	-34.8852	124.592	-9.78058	
12.1507	-35.4006	126.499	-10.1555	
12.1557	-35.8559	128.558	-9.88172	
12.1607	-36.3409	130.609	-9.8056	
12.1657	-36.9171	132.567	-10.3805	
12.1707	-37.4987	134.612	-10.7619	
12.1757	-38.0189	136.832	-10.4755	
12.1807	-38.5689	139.039	-10.3915	
12.1857	-39.1992	141.122	-10.9882	
12.1907	-39.8347	143.263	-11.38	
12.1957	-40.4148	145.562	-11.0647	
12.2006	-41.0061	147.837	-10.9514	
12.2056	-41.6799	149.979	-11.5646	
12.2106	-42.3612	152.156	-11.9644	
12.2156	-42.9686	154.483	-11.6241	
12.2206	-43.593	156.749	-11.5131	
12.2256	-44.3038	158.837	-12.148	
12.2306	-44.9891	160.951	-12.5441	
12.2356	-45.5993	163.18	-12.1784	
12.2406	-46.2345	165.36	-12.0412	
12.2456	-46.9465	167.402	-12.6695	
12.2506	-47.655	169.487	-13.0656	
12.2556	-48.3067	171.715	-12.6816	
12.2605	-48.9802	173.902	-12.5308	
12.2655	-49.7347	175.96	-13.1712	
12.2705	-50.4827	178.066	-13.5586	
12.2755	-51.1688	180.305	-13.1256	
12.2805	-51.8767	182.49	-12.916	
12.2855	-52.6549	184.525	-13.5314	
12.2905	-53.4302	186.604	-13.9156	
12.2955	-54.1602	188.84	-13.4539	
12.3005	-54.9202	191.066	-13.2513	
12.3055	-55.7532	193.175	-13.8964	
12.3105	-56.5891	195.338	-14.2734	
12.3155	-57.3876	197.653	-13.7905	
12.3205	-58.212	199.929	-13.5509	
12.3254	-59.0898	202.049	-14.1743	
12.3304	-59.971	204.195	-14.5448	
12.3354	-60.8084	206.475	-14.0263	
12.3404	-61.6495	208.704	-13.7625	
12.3454	-62.5354	210.776	-14.396	
12.3504	-63.4251	212.848	-14.7571	
12.3554	-64.2774	215.047	-14.2001	
12.3604	-65.1404	217.218	-13.8989	
12.3654	-66.0687	219.267	-14.5095	
12.3704	-67.0103	221.368	-14.8538	
12.3754	-67.9251	223.605	-14.273	
12.3804	-68.8452	225.806	-13.955	
12.3854	-69.8032	227.858	-14.5648	
12.3903	-70.7812	229.938	-14.8964	
12.3953	-71.757	232.185	-14.2809	
12.4003	-72.7549	234.45	-13.9384	
12.4053	-73.8028	236.609	-14.5524	
12.4103	-74.8836	238.808	-14.9224	
12.4153	-75.9436	241.129	-14.3322	
12.4203	-76.9887	243.393	-13.9813	
12.4253	-78.06	245.493	-14.5781	
12.4303	-79.1393	247.592	-14.8972	
12.4353	-80.208	249.805	-14.2579	
12.4403	-81.2624	251.965	-13.8809	
12.4453	-82.3269	253.958	-14.4478	
12.4502	-83.4168	255.966	-14.7465	
12.4552	-84.5131	258.111	-14.0759	
12.4602	-85.5894	260.212	-13.6784	
12.4652	-86.6496	262.142	-14.2626	
12.4702	-87.7314	264.066	-14.5588	
12.4752	-88.8156	266.074	-13.8622	
12.4802	-89.8593	268.025	-13.4519	
12.4852	-90.8821	269.814	-14.0343	
12.4902	-91.9348	271.596	-14.3365	
12.4952	-92.9996	273.511	-13.6304	
12.5002	-94.0455	275.396	-13.1899	
12.5052	-95.0994	277.145	-13.7481	
12.5102	-96.2207	278.953	-14.0272	
12.5151	-97.4035	280.944	-13.3175	
12.5201	-98.5834	282.945	-12.8845	
12.5251	-99.7598	284.83	-13.4457	
12.5301	-101.005	286.793	-13.7383	
12.5351	-102.352	288.989	-13.0231	
12.5401	-103.74	291.259	-12.5731	
12.5451	-105.161	293.483	-13.1348	
12.5501	-106.714	295.841	-13.4175	
12.5551	-108.401	298.427	-12.6593	
12.5601	-110.091	301.031	-12.1475	
12.5651	-111.738	303.497	-12.6391	
12.5701	-113.444	305.961	-12.8961	
12.575	-115.244	308.564	-12.1729	
12.58	-117.012	311.144	-11.6964	
12.585	-118.704	313.546	-12.2072	
12.59	-120.447	315.926	-12.437	
12.595	-122.283	318.414	-11.6457	
12.6	-124.047	320.85	-11.1047	
12.605	-125.705	323.095	-11.5751	
12.61	-127.408	325.313	-11.8112	
12.615	-129.181	327.621	-11.0248	
12.62	-130.866	329.839	-10.4803	
12.625	-132.391	331.823	-10.9528	
12.63	-133.921	333.729	-11.1726	
12.635	-135.524	335.709	-10.3975	
12.6399	-137.024	337.619	-9.87329	
12.6449	-138.394	339.351	-10.3477	
12.6499	-139.825	341.084	-10.5872	
12.6549	-141.398	342.968	-9.81305	
12.6599	-142.919	344.829	-9.25055	
12.6649	-144.302	346.504	-9.69891	
12.6699	-145.757	348.186	-9.91412	
12.6749	-147.348	350.03	-9.12268	
12.6799	-148.893	351.875	-8.5752	
12.6849	-150.351	353.6	-9.01129	
12.6899	-151.96	355.38	-9.22156	
12.6949	-153.778	357.378	-8.45831	
12.6999	-155.549	359.423	-7.89642	
12.7048	-157.202	361.318	-8.30512	
12.7098	-158.97	363.219	-8.49988	
12.7148	-160.919	365.288	-7.7143	
12.7198	-162.78	367.306	-7.13098	
12.7248	-164.44	369.106	-7.49219	
12.7298	-166.131	370.858	-7.6499	
12.7348	-167.938	372.706	-6.87427	
12.7398	-169.596	374.493	-6.30725	
12.7448	-171.04	376.055	-6.68848	
12.7498	-172.577	377.579	-6.87225	
12.7548	-174.272	379.263	-6.09857	
12.7598	-175.835	380.947	-5.55414	
12.7647	-177.215	382.443	-6.01178	
12.7697	-178.715	383.941	-6.28656	
12.7747	-180.417	385.641	-5.61182	
12.7797	-182.033	387.327	-5.11292	
12.7847	-183.443	388.79	-5.52374	
12.7897	-184.929	390.213	-5.7309	
12.7947	-186.619	391.798	-5.01672	
12.7997	-188.181	393.38	-4.48596	
12.8047	-189.545	394.802	-4.89478	
12.8097	-191.056	396.277	-5.13873	
12.8147	-192.809	397.964	-4.4624	
12.8197	-194.499	399.665	-3.94885	
12.8247	-195.974	401.185	-4.31519	
12.8296	-197.537	402.682	-4.51294	
12.8346	-199.318	404.343	-3.81928	
12.8396	-200.974	405.968	-3.31494	
12.8446	-202.356	407.354	-3.71454	
12.8496	-203.779	408.677	-3.93884	
12.8546	-205.364	410.128	-3.28229	
12.8596	-206.788	411.516	-2.78436	
12.8646	-207.925	412.639	-3.17053	
12.8696	-209.109	413.701	-3.41718	
12.8746	-210.477	414.91	-2.78479	
12.8796	-211.691	416.094	-2.26923	
12.8846	-212.647	417.066	-2.64313	
12.8896	-213.693	418.009	-2.90521	
12.8945	-214.945	419.122	-2.2981	
12.8995	-216.082	420.228	-1.82336	
12.9045	-216.988	421.122	-2.20972	
12.9095	-218.008	421.99	-2.49829	
12.9145	-219.268	423.052	-1.93134	
12.9195	-220.385	424.124	-1.45575	
12.9245	-221.25	424.977	-1.83276	
12.9295	-222.237	425.804	-2.10797	
12.9345	-223.457	426.827	-1.55371	
12.9395	-224.559	427.889	-1.09283	
12.9445	-225.438	428.784	-1.44635	
12.9495	-226.469	429.667	-1.71552	
12.9544	-227.761	430.757	-1.16626	
12.9594	-228.944	431.878	-0.693726	
12.9644	-229.898	432.814	-1.04028	
12.9694	-230.985	433.736	-1.30579	
12.9744	-232.312	434.85	-0.744385	
12.9794	-233.507	435.971	-0.255676	
12.9844	-234.433	436.856	-0.573731	
12.9894	-235.438	437.685	-0.82959	
12.9944	-236.649	438.708	-0.290161	
12.9994	-237.718	439.715	0.18396	
13.0044	-238.502	440.457	-0.152832	
13.0094	-239.343	441.128	-0.426209	
13.0144	-240.354	441.961	0.103821	
13.0193	-241.19	442.774	0.556763	
13.0243	-241.742	443.327	0.216431	
13.0293	-242.371	443.838	-0.0744629	
13.0343	-243.231	444.545	0.399963	
13.0393	-243.964	445.255	0.82605	
13.0443	-244.434	445.74	0.470581	
13.0493	-245.008	446.196	0.142456	
13.0543	-245.815	446.865	0.588135	
13.0593	-246.498	447.558	1.00415	
13.0643	-246.931	448.022	0.663757	
13.0693	-247.48	448.438	0.338867	
13.0743	-248.286	449.083	0.758423	
13.0792	-249.005	449.797	1.18018	
13.0842	-249.507	450.309	0.846008	
13.0892	-250.147	450.806	0.511047	
13.0942	-251.063	451.556	0.92688	
13.0992	-251.906	452.347	1.36176	
13.1042	-252.528	452.935	1.07758	
13.1092	-253.258	453.517	0.769043	
13.1142	-254.239	454.32	1.19067	
13.1192	-255.139	455.158	1.6369	
13.1242	-255.811	455.797	1.34821	
13.1292	-256.582	456.408	1.03619	
13.1342	-257.601	457.244	1.45056	
13.1392	-258.531	458.121	1.89191	
13.1441	-259.227	458.784	1.63428	
13.1491	-260.026	459.393	1.35242	
13.1541	-261.066	460.216	1.76843	
13.1591	-261.999	461.067	2.22968	
13.1641	-262.651	461.684	1.96942	
13.1691	-263.372	462.256	1.65222	
13.1741	-264.337	463.031	2.04968	
13.1791	-265.181	463.815	2.50116	
13.1841	-265.772	464.366	2.24994	
13.1891	-266.451	464.894	1.92755	
13.1941	-267.352	465.644	2.28125	
13.1991	-268.163	466.431	2.70251	
13.2041	-268.743	467.009	2.43842	
13.209	-269.429	467.563	2.09509	
13.214	-270.354	468.349	2.43915	
13.219	-271.193	469.168	2.8584	
13.224	-271.82	469.763	2.60895	
13.229	-272.534	470.326	2.2854	
13.234	-273.477	471.11	2.62158	
13.239	-274.336	471.914	3.04724	
13.244	-274.955	472.479	2.82843	
13.249	-275.647	473.004	2.50989	
13.254	-276.541	473.727	2.84454	
13.259	-277.322	474.454	3.27557	
13.264	-277.836	474.922	3.05017	
13.2689	-278.393	475.326	2.73291	
13.2739	-279.144	475.945	3.05328	
13.2789	-279.78	476.575	3.49432	
13.2839	-280.194	476.937	3.27502	
13.2889	-280.672	477.237	2.92102	
13.2939	-281.334	477.779	3.22736	
13.2989	-281.907	478.365	3.64911	
13.3039	-282.247	478.699	3.42139	
13.3089	-282.661	478.976	3.08472	
13.3139	-283.295	479.464	3.38086	
13.3189	-283.845	479.998	3.78143	
13.3239	-284.165	480.273	3.55536	
13.3289	-284.544	480.505	3.2074	
13.3338	-285.139	480.998	3.48499	
13.3388	-285.67	481.531	3.88379	
13.3438	-285.991	481.815	3.65186	
13.3488	-286.384	482.06	3.28687	
13.3538	-287.004	482.559	3.54236	
13.3588	-287.575	483.122	3.94696	
13.3638	-287.945	483.466	3.75659	
13.3688	-288.405	483.778	3.41931	
13.3738	-289.137	484.343	3.67011	
13.3788	-289.822	484.97	4.07489	
13.3838	-290.283	485.39	3.87946	
13.3888	-290.821	485.771	3.55225	
13.3938	-291.62	486.36	3.82141	
13.3987	-292.353	486.972	4.23773	
13.4037	-292.816	487.354	4.06885	
13.4087	-293.321	487.7	3.732	
13.4137	-294.022	488.282	3.99597	
13.4187	-294.658	488.89	4.41547	
13.4237	-295.065	489.258	4.22607	
13.4287	-295.522	489.591	3.87695	
13.4337	-296.194	490.162	4.12317	
13.4387	-296.813	490.779	4.53088	
13.4437	-297.225	491.151	4.36243	
13.4487	-297.684	491.473	4.02588	
13.4537	-298.36	492.041	4.27686	
13.4586	-298.994	492.642	4.71106	
13.4636	-299.422	492.984	4.55859	
13.4686	-299.898	493.268	4.23309	
13.4736	-300.56	493.794	4.48846	
13.4786	-301.155	494.387	4.91461	
13.4836	-301.535	494.75	4.75043	
13.4886	-301.953	495.076	4.39832	
13.4936	-302.585	495.651	4.63062	
13.4986	-303.168	496.263	5.04059	
13.5036	-303.533	496.612	4.86597	
13.5086	-303.934	496.891	4.51007	
13.5136	-304.519	497.41	4.73547	
13.5186	-305.039	497.966	5.13306	
13.5235	-305.344	498.25	4.95612	
13.5285	-305.678	498.46	4.59522	
13.5335	-306.195	498.91	4.80872	
13.5385	-306.643	499.398	5.21845	
13.5435	-306.873	499.622	5.04895	
13.5485	-307.141	499.788	4.69202	
13.5535	-307.611	500.169	4.91071	
13.5585	-308.028	500.588	5.32684	
13.5635	-308.212	500.774	5.16724	
13.5685	-308.421	500.912	4.80676	
13.5735	-308.849	501.287	5.02411	
13.5785	-309.268	501.704	5.44989	
13.5834	-309.49	501.879	5.3103	
13.5884	-309.729	501.99	4.96613	
13.5934	-310.17	502.345	5.18292	
13.5984	-310.578	502.768	5.58954	
13.6034	-310.765	502.959	5.41834	
13.6084	-310.995	503.095	5.04541	
13.6134	-311.452	503.485	5.24585	
13.6184	-311.865	503.956	5.64478	
13.6234	-312.061	504.192	5.46899	
13.6284	-312.318	504.376	5.09186	
13.6334	-312.796	504.81	5.28711	
13.6384	-313.223	505.297	5.68237	
13.6434	-313.455	505.531	5.50732	
13.6483	-313.734	505.713	5.13593	
13.6533	-314.216	506.134	5.34802	
13.6583	-314.671	506.608	5.77106	
13.6633	-314.915	506.842	5.61188	
13.6683	-315.18	506.994	5.24677	
13.6733	-315.633	507.378	5.45544	
13.6783	-316.038	507.815	5.86591	
13.6833	-316.22	507.99	5.69751	
13.6883	-316.416	508.088	5.31653	
13.6933	-316.793	508.415	5.51813	
13.6983	-317.107	508.81	5.91919	
13.7033	-317.215	508.943	5.73877	
13.7083	-317.349	509.018	5.35309	
13.7132	-317.674	509.341	5.53308	
13.7182	-317.971	509.707	5.92743	
13.7232	-318.062	509.819	5.75488	
13.7282	-318.186	509.874	5.36658	
13.7332	-318.51	510.18	5.55859	
13.7382	-318.806	510.527	5.9726	
13.7432	-318.897	510.629	5.81549	
13.7482	-319.033	510.679	5.44147	
13.7532	-319.392	510.98	5.62854	
13.7582	-319.725	511.343	6.03821	
13.7632	-319.867	511.463	5.88367	
13.7682	-320.051	511.54	5.51276	
13.7731	-320.429	511.873	5.70929	
13.7781	-320.764	512.256	6.12347	
13.7831	-320.896	512.383	5.95715	
13.7881	-321.059	512.453	5.56488	
13.7931	-321.432	512.778	5.75134	
13.7981	-321.764	513.173	6.15564	
13.8031	-321.899	513.308	6.00256	
13.8081	-322.085	513.382	5.63532	
13.8131	-322.485	513.706	5.83283	
13.8181	-322.848	514.094	6.25867	
13.8231	-322.99	514.245	6.11749	
13.8281	-323.17	514.318	5.74237	
13.8331	-323.551	514.631	5.92627	
13.838	-323.89	515.018	6.33917	
13.843	-324.002	515.179	6.17792	
13.848	-324.141	515.275	5.78516	
13.853	-324.485	515.604	5.97449	
13.858	-324.796	515.979	6.39484	
13.863	-324.906	516.083	6.23834	
13.868	-325.038	516.134	5.84564	
13.873	-325.364	516.446	6.02161	
13.878	-325.661	516.816	6.42023	
13.883	-325.753	516.951	6.24146	
13.888	-325.877	516.995	5.83447	
13.893	-326.21	517.29	5.99396	
13.898	-326.522	517.658	6.38422	
13.9029	-326.632	517.769	6.21271	
13.9079	-326.745	517.818	5.81805	
13.9129	-327.052	518.111	5.99085	
13.9179	-327.356	518.484	6.37958	
13.9229	-327.476	518.599	6.20343	
13.9279	-327.626	518.654	5.80664	
13.9329	-327.991	518.945	5.96411	
13.9379	-328.342	519.289	6.33753	
13.9429	-328.455	519.397	6.16242	
13.9479	-328.577	519.448	5.7627	
13.9529	-328.898	519.744	5.92938	
13.9579	-329.203	520.098	6.33893	
13.9628	-329.322	520.187	6.18298	
13.9678	-329.46	520.183	5.79108	
13.9728	-329.792	520.428	5.9566	
13.9778	-330.075	520.751	6.35931	
13.9828	-330.141	520.819	6.18024	
13.9878	-330.23	520.804	5.7572	
13.9928	-330.525	521.041	5.92285	
13.9978	-330.788	521.355	6.32843	
14.0028	-330.836	521.43	6.17633	
14.0078	-330.924	521.43	5.8009	
14.0128	-331.236	521.675	5.98108	
14.0178	-331.527	521.99	6.39185	
14.0228	-331.631	522.044	6.24085	
14.0277	-331.773	522.023	5.84509	
14.0327	-332.117	522.246	6.00684	
14.0377	-332.405	522.55	6.41443	
14.0427	-332.468	522.619	6.26813	
14.0477	-332.561	522.609	5.86963	
14.0527	-332.851	522.848	6.02655	
14.0577	-333.103	523.18	6.42194	
14.0627	-333.145	523.273	6.25403	
14.0677	-333.223	523.281	5.86188	
14.0727	-333.524	523.54	6.02564	
14.0777	-333.809	523.881	6.4234	
14.0827	-333.891	523.974	6.26502	
14.0876	-334.013	523.991	5.8916	
14.0926	-334.364	524.237	6.10272	
14.0976	-334.693	524.545	6.54212	
14.1026	-334.793	524.619	6.41473	
14.1076	-334.901	524.639	6.04724	
14.1126	-335.204	524.913	6.2085	
14.1176	-335.468	525.258	6.60327	
14.1226	-335.53	525.359	6.45648	
14.1276	-335.611	525.383	6.07013	
14.1326	-335.898	525.64	6.2403	
14.1376	-336.154	525.966	6.64526	
14.1426	-336.173	526.037	6.49378	
14.1476	-336.216	526.032	6.10303	
14.1525	-336.465	526.249	6.25592	
14.1575	-336.67	526.531	6.63733	
14.1625	-336.666	526.578	6.46875	
14.1675	-336.682	526.53	6.06409	
14.1725	-336.904	526.724	6.21777	
14.1775	-337.096	527.003	6.60803	
14.1825	-337.079	527.017	6.42999	
14.1875	-337.083	526.95	6.02301	
14.1925	-337.295	527.133	6.17712	
14.1975	-337.501	527.391	6.56793	
14.2025	-337.498	527.414	6.40247	
14.2075	-337.507	527.361	6.0011	
14.2125	-337.72	527.553	6.17108	
14.2174	-337.918	527.82	6.56323	
14.2224	-337.92	527.846	6.39472	
14.2274	-337.956	527.795	6.01251	
14.2324	-338.2	527.983	6.20044	
14.2374	-338.407	528.265	6.6026	
14.2424	-338.409	528.325	6.43054	
14.2474	-338.442	528.305	6.03626	
14.2524	-338.686	528.526	6.20514	
14.2574	-338.911	528.829	6.60822	
14.2624	-338.95	528.873	6.46014	
14.2674	-339.028	528.812	6.09045	
14.2724	-339.297	529.016	6.27301	
14.2773	-339.524	529.322	6.67059	
14.2823	-339.538	529.386	6.50391	
14.2873	-339.586	529.357	6.12689	
14.2923	-339.841	529.545	6.29791	
14.2973	-340.033	529.819	6.67633	
14.3023	-340.007	529.854	6.51013	
14.3073	-340.013	529.787	6.107	
14.3123	-340.216	529.953	6.26227	
14.3173	-340.393	530.215	6.66003	
14.3223	-340.375	530.234	6.49994	
14.3273	-340.386	530.169	6.12061	
14.3323	-340.591	530.342	6.30481	
14.3373	-340.784	530.586	6.71845	
14.3422	-340.779	530.589	6.57935	
14.3472	-340.789	530.503	6.19873	
14.3522	-341.021	530.652	6.35394	
14.3572	-341.249	530.87	6.74054	
14.3622	-341.246	530.87	6.58392	
14.3672	-341.262	530.805	6.20709	
14.3722	-341.487	530.971	6.38574	
14.3772	-341.666	531.223	6.7782	
14.3822	-341.623	531.242	6.60046	
14.3872	-341.606	531.182	6.19806	
14.3922	-341.795	531.367	6.3515	
14.3972	-341.942	531.638	6.72669	
14.4022	-341.909	531.656	6.57758	
14.4071	-341.938	531.585	6.23151	
14.4121	-342.185	531.743	6.42194	
14.4171	-342.403	531.977	6.84125	
14.4221	-342.412	531.98	6.72229	
14.4271	-342.439	531.905	6.36585	
14.4321	-342.647	532.086	6.51556	
14.4371	-342.781	532.393	6.84992	
14.4421	-342.698	532.468	6.63831	
14.4471	-342.69	532.428	6.23456	
14.4521	-342.91	532.585	6.40277	
14.4571	-343.093	532.833	6.79254	
14.4621	-343.069	532.855	6.62164	
14.467	-343.08	532.792	6.22461	
14.472	-343.297	532.96	6.35968	
14.477	-343.493	533.211	6.68732	
14.482	-343.485	533.254	6.49414	
14.487	-343.499	533.2	6.11243	
14.492	-343.721	533.368	6.27289	
14.497	-343.921	533.631	6.63611	
