Scan started at 15:02:45 30/09/2014
Time (s)	x (nT)	y (nT)	z (nT)	Frequency (Hz)	x (nT)	y (nT)	z (nT)
8.05722	12.8618	7.15302	11.1641	
8.06221	12.9937	7.20398	11.3504	
8.0672	13.1287	7.25928	11.5101	
8.07219	13.2438	7.31317	11.7132	
8.07719	13.3532	7.36469	11.9315	
8.08218	13.4782	7.41937	12.0918	
8.08717	13.6047	7.47345	12.2327	
8.09216	13.7063	7.52326	12.4171	
8.09715	13.8048	7.57318	12.6082	
8.10215	13.9141	7.62634	12.7546	
8.10714	14.0275	7.67603	12.8817	
8.11213	14.1257	7.71881	13.0423	
8.11712	14.2109	7.76196	13.2185	
8.12211	14.3155	7.81024	13.358	
8.12711	14.4251	7.86359	13.4816	
8.1321	14.512	7.91242	13.6305	
8.13709	14.591	7.95801	13.7885	
8.14208	14.6934	8.00983	13.9185	
8.14707	14.8022	8.05621	14.0298	
8.15207	14.8941	8.09589	14.1708	
8.15706	14.976	8.14099	14.3445	
8.16205	15.0822	8.19959	14.4916	
8.16704	15.2113	8.25641	14.6283	
8.17203	15.3184	8.31354	14.7973	
8.17703	15.4189	8.36725	14.9712	
8.18202	15.5423	8.42462	15.1188	
8.18701	15.6586	8.48895	15.2509	
8.192	15.7609	8.54199	15.4184	
8.197	15.8731	8.59906	15.611	
8.20199	16.0018	8.6626	15.7653	
8.20698	16.1345	8.72455	15.9047	
8.21197	16.2497	8.78766	16.0822	
8.21696	16.3574	8.84851	16.2652	
8.22196	16.4785	8.90759	16.4112	
8.22695	16.6044	8.96967	16.544	
8.23194	16.7132	9.02893	16.6973	
8.23693	16.814	9.07837	16.8711	
8.24192	16.9287	9.13886	17.0185	
8.24692	17.0475	9.20123	17.1332	
8.25191	17.1445	9.25031	17.2682	
8.2569	17.2225	9.29633	17.4102	
8.26189	17.3141	9.3371	17.5147	
8.26688	17.4044	9.38367	17.595	
8.27188	17.467	9.42658	17.6957	
8.27687	17.5355	9.46594	17.8132	
8.28186	17.6258	9.50177	17.9077	
8.28685	17.7173	9.54242	17.9852	
8.29184	17.7845	9.58722	18.091	
8.29684	17.8497	9.62463	18.2147	
8.30183	17.9365	9.6651	18.3038	
8.30682	18.0224	9.70953	18.3699	
8.31181	18.0891	9.74524	18.4581	
8.31681	18.1426	9.77039	18.5554	
8.3218	18.2014	9.79834	18.6226	
8.32679	18.2604	9.82666	18.6676	
8.33178	18.3093	9.85437	18.7297	
8.33677	18.3414	9.8747	18.7993	
8.34177	18.3831	9.89649	18.8364	
8.34676	18.4339	9.91846	18.8657	
8.35175	18.4637	9.93659	18.922	
8.35674	18.4918	9.94904	18.9868	
8.36173	18.5386	9.97205	19.0331	
8.36673	18.6023	10.008	19.0732	
8.37172	18.6517	10.0337	19.1366	
8.37671	18.7016	10.0602	19.2258	
8.3817	18.7714	10.095	19.3097	
8.38669	18.8585	10.1395	19.3734	
8.39169	18.9362	10.1747	19.4605	
8.39668	18.994	10.2098	19.5729	
8.40167	19.0693	10.2536	19.6619	
8.40666	19.1489	10.2878	19.7151	
8.41165	19.208	10.3173	19.7905	
8.41665	19.2578	10.3539	19.8906	
8.42164	19.3281	10.3921	19.9589	
8.42663	19.4055	10.424	20.0151	
8.43162	19.4671	10.4577	20.0982	
8.43661	19.5319	10.4942	20.1982	
8.44161	19.6146	10.535	20.2715	
8.4466	19.7012	10.5778	20.3414	
8.45159	19.7741	10.6139	20.4425	
8.45658	19.8503	10.6529	20.5535	
8.46158	19.9347	10.6972	20.6424	
8.46657	20.0262	10.7398	20.7169	
8.47156	20.1086	10.7816	20.8124	
8.47655	20.1789	10.8218	20.9208	
8.48154	20.2687	10.8704	21.0024	
8.48654	20.3635	10.914	21.0689	
8.49153	20.4438	10.9571	21.1693	
8.49652	20.5219	11.0013	21.2811	
8.50151	20.6179	11.0513	21.3732	
8.5065	20.7241	11.1025	21.4646	
8.5115	20.8225	11.1465	21.5775	
8.51649	20.9221	11.2034	21.709	
8.52148	21.0391	11.2634	21.8189	
8.52647	21.1565	11.3189	21.91	
8.53146	21.2629	11.372	22.0278	
8.53646	21.3635	11.4198	22.1584	
8.54145	21.4807	11.48	22.2704	
8.54644	21.612	11.5452	22.3713	
8.55143	21.7311	11.5981	22.4955	
8.55642	21.8585	11.6614	22.6545	
8.56142	22.0114	11.738	22.7986	
8.56641	22.1719	11.8151	22.928	
8.5714	22.3265	11.8847	23.0862	
8.57639	22.474	11.9569	23.2491	
8.58139	22.629	12.0303	23.3883	
8.58638	22.7909	12.1041	23.5161	
8.59137	22.9384	12.1717	23.652	
8.59636	23.0806	12.2415	23.8066	
8.60135	23.2304	12.3195	23.9385	
8.60635	23.3879	12.3857	24.0561	
8.61134	23.544	12.4497	24.2084	
8.61633	23.6897	12.5205	24.3615	
8.62132	23.8499	12.5905	24.4833	
8.62631	24.0237	12.6664	24.6047	
8.63131	24.177	12.7397	24.7513	
8.6363	24.3323	12.8071	24.9058	
8.64129	24.5065	12.8805	25.0352	
8.64628	24.6756	12.962	25.1545	
8.65127	24.8334	13.0359	25.3014	
8.65627	24.9946	13.0997	25.4507	
8.66126	25.1702	13.1802	25.5828	
8.66625	25.3579	13.2598	25.7145	
8.67124	25.5372	13.335	25.8691	
8.67623	25.7199	13.4144	26.0293	
8.68123	25.9214	13.5007	26.1743	
8.68622	26.1249	13.5869	26.316	
8.69121	26.3156	13.6707	26.4663	
8.6962	26.5134	13.7576	26.622	
8.7012	26.7287	13.8401	26.7694	
8.70619	26.9433	13.9299	26.916	
8.71118	27.153	14.0164	27.0756	
8.71617	27.3713	14.0974	27.2426	
8.72116	27.5913	14.1794	27.3873	
8.72616	27.8024	14.2667	27.5129	
8.73115	28.0096	14.351	27.658	
8.73614	28.2184	14.4296	27.8148	
8.74113	28.4407	14.5212	27.9523	
8.74612	28.6633	14.6075	28.0802	
8.75112	28.8743	14.6843	28.2153	
8.75611	29.0892	14.7656	28.368	
8.7611	29.3242	14.8543	28.5166	
8.76609	29.5714	14.9428	28.6473	
8.77108	29.8076	15.0312	28.7908	
8.77608	30.0426	15.1218	28.9476	
8.78107	30.2946	15.2105	29.0989	
8.78606	30.5491	15.3063	29.2352	
8.79105	30.8081	15.3992	29.3817	
8.79604	31.0704	15.4937	29.5478	
8.80104	31.3535	15.593	29.6978	
8.80603	31.6643	15.6889	29.8415	
8.81102	31.9722	15.7928	30.0111	
8.81601	32.2738	15.894	30.1826	
8.82101	32.582	15.9975	30.3273	
8.826	32.9096	16.1039	30.4773	
8.83099	33.2543	16.1985	30.651	
8.83598	33.6066	16.3096	30.8259	
8.84097	33.976	16.4368	30.9967	
8.84597	34.3611	16.5695	31.1599	
8.85096	34.7397	16.6971	31.3317	
8.85595	35.1238	16.8104	31.5115	
8.86094	35.5289	16.9318	31.6786	
8.86593	35.9462	17.0649	31.839	
8.87093	36.3571	17.1814	31.9992	
8.87592	36.7655	17.2997	32.1707	
8.88091	37.2051	17.4279	32.3354	
8.8859	37.6662	17.5545	32.4993	
8.89089	38.1339	17.6868	32.6728	
8.89589	38.6118	17.8166	32.8391	
8.90088	39.109	17.9531	32.9991	
8.90587	39.628	18.0947	33.1549	
8.91086	40.153	18.2349	33.3234	
8.91585	40.6842	18.3722	33.5026	
8.92085	41.2412	18.5138	33.6659	
8.92584	41.8214	18.6571	33.8137	
8.93083	42.4114	18.8002	33.9657	
8.93582	43.0185	18.9552	34.1301	
8.94082	43.6573	19.1069	34.2809	
8.94581	44.3313	19.2626	34.4288	
8.9508	45.0299	19.4325	34.5895	
8.95579	45.7492	19.6014	34.7479	
8.96078	46.4913	19.7606	34.8964	
8.96578	47.265	19.921	35.0312	
8.97077	48.0521	20.0937	35.1714	
8.97576	48.8606	20.277	35.3142	
8.98075	49.6978	20.4655	35.4426	
8.98574	50.5559	20.6501	35.5562	
8.99074	51.4292	20.8351	35.6703	
8.99573	52.3102	21.0176	35.7766	
9.00072	53.2106	21.2027	35.8699	
9.00571	54.1191	21.3875	35.9551	
9.0107	55.027	21.5657	36.0329	
9.0157	55.932	21.7427	36.113	
9.02069	56.8486	21.918	36.1788	
9.02568	57.7864	22.0951	36.2274	
9.03067	58.738	22.2808	36.2762	
9.03566	59.7121	22.4644	36.3204	
9.04066	60.718	22.6479	36.3487	
9.04565	61.7432	22.8345	36.3655	
9.05064	62.7731	23.0158	36.3796	
9.05563	63.8232	23.1966	36.3861	
9.06062	64.9056	23.3893	36.3721	
9.06562	66.018	23.5874	36.3436	
9.07061	67.1767	23.7825	36.3119	
9.0756	68.3684	23.9872	36.2662	
9.08059	69.5997	24.1933	36.1979	
9.08559	70.8755	24.3928	36.1047	
9.09058	72.1813	24.5944	35.9961	
9.09557	73.5326	24.8007	35.875	
9.10056	74.919	25.0004	35.7186	
9.10555	76.3232	25.1801	35.5406	
9.11055	77.7342	25.351	35.342	
9.11554	79.1403	25.5215	35.1189	
9.12053	80.5453	25.684	34.871	
9.12552	81.936	25.834	34.5944	
9.13051	83.2979	25.9587	34.3026	
9.13551	84.627	26.0668	33.9987	
9.1405	85.9185	26.1702	33.6793	
9.14549	87.1618	26.2563	33.3438	
9.15048	88.3447	26.3254	33.005	
9.15547	89.4606	26.3856	32.6732	
9.16047	90.5074	26.4282	32.3438	
9.16546	91.4796	26.4618	32.0168	
9.17045	92.3953	26.492	31.6914	
9.17544	93.2893	26.5111	31.365	
9.18043	94.1497	26.5253	31.0369	
9.18543	94.9795	26.531	30.7054	
9.19042	95.799	26.5392	30.3755	
9.19541	96.6085	26.5424	30.0372	
9.2004	97.428	26.5317	29.6838	
9.2054	98.2583	26.5251	29.3151	
9.21039	99.0928	26.5114	28.9276	
9.21538	99.9636	26.4926	28.5187	
9.22037	100.883	26.4719	28.0764	
9.22536	101.833	26.4366	27.5973	
9.23036	102.809	26.3913	27.0959	
9.23535	103.824	26.3289	26.5702	
9.24034	104.869	26.2574	26.0088	
9.24533	105.927	26.191	25.4102	
9.25032	107.003	26.111	24.7897	
9.25532	108.09	26.0148	24.1519	
9.26031	109.181	25.912	23.4861	
9.2653	110.266	25.7979	22.8062	
9.27029	111.344	25.6797	22.1066	
9.27528	112.431	25.5646	21.3997	
9.28028	113.499	25.4463	20.703	
9.28527	114.504	25.3088	20.0049	
9.29026	115.476	25.1689	19.3233	
9.29525	116.429	25.0325	18.6498	
9.30024	117.357	24.8918	17.975	
9.30524	118.261	24.7508	17.3212	
9.31023	119.134	24.6082	16.6725	
9.31522	119.994	24.4724	16.0264	
9.32021	120.844	24.3313	15.3824	
9.32521	121.679	24.183	14.7307	
9.3302	122.487	24.0468	14.0913	
9.33519	123.274	23.9012	13.4691	
9.34018	124.047	23.7491	12.845	
9.34517	124.805	23.6188	12.2232	
9.35017	125.535	23.4802	11.6198	
9.35516	126.238	23.3351	11.0375	
9.36015	126.939	23.2061	10.4605	
9.36514	127.63	23.0808	9.87714	
9.37013	128.334	22.9455	9.27936	
9.37513	129.058	22.8043	8.66449	
9.38012	129.784	22.6627	8.03015	
9.38511	130.534	22.5163	7.36975	
9.3901	131.302	22.3525	6.69208	
9.39509	132.087	22.1831	5.99597	
9.40009	132.9	22.0238	5.27887	
9.40508	133.705	21.859	4.55103	
9.41007	134.487	21.6877	3.83295	
9.41506	135.241	21.5239	3.14471	
9.42005	135.953	21.3696	2.49054	
9.42505	136.634	21.2199	1.85382	
9.43004	137.288	21.0801	1.23419	
9.43503	137.929	20.9429	0.635742	
9.44002	138.549	20.805	0.0579224	
9.44502	139.133	20.6743	-0.504273	
9.45001	139.706	20.541	-1.06628	
9.455	140.287	20.41	-1.62891	
9.45999	140.887	20.2867	-2.20435	
9.46498	141.494	20.1524	-2.79999	
9.46998	142.086	20.019	-3.40576	
9.47497	142.716	19.8801	-4.02423	
9.47996	143.378	19.7241	-4.66705	
9.48495	144.037	19.5712	-5.33154	
9.48994	144.706	19.4222	-6.01349	
9.49494	145.387	19.2641	-6.71777	
9.49993	146.087	19.0956	-7.43042	
9.50492	146.791	18.9229	-8.16571	
9.50991	147.501	18.754	-8.91754	
9.5149	148.223	18.5865	-9.6651	
9.5199	148.928	18.4139	-10.409	
9.52489	149.605	18.2452	-11.1389	
9.52988	150.292	18.0758	-11.8686	
9.53487	150.96	17.9041	-12.5997	
9.53986	151.591	17.7393	-13.3121	
9.54486	152.222	17.5809	-14.0119	
9.54985	152.842	17.4263	-14.7036	
9.55484	153.447	17.2687	-15.3928	
9.55983	154.056	17.1103	-16.0833	
9.56483	154.651	16.9559	-16.7816	
9.56982	155.229	16.7988	-17.4695	
9.57481	155.784	16.647	-18.1391	
9.5798	156.345	16.4963	-18.8283	
9.58479	156.927	16.3386	-19.5351	
9.58979	157.5	16.1845	-20.2405	
9.59478	158.058	16.0281	-20.9496	
9.59977	158.589	15.8652	-21.6483	
9.60476	159.125	15.7061	-22.3533	
9.60975	159.656	15.5465	-23.0623	
9.61475	160.16	15.382	-23.7582	
9.61974	160.666	15.2181	-24.4645	
9.62473	161.155	15.0554	-25.1702	
9.62972	161.627	14.8906	-25.8776	
9.63471	162.091	14.7261	-26.5892	
9.63971	162.529	14.5651	-27.3069	
9.6447	162.952	14.4031	-28.0221	
9.64969	163.355	14.239	-28.7172	
9.65468	163.736	14.0798	-29.4121	
9.65967	164.092	13.921	-30.1042	
9.66467	164.425	13.7628	-30.7821	
9.66966	164.74	13.6019	-31.4526	
9.67465	165.001	13.4467	-32.1008	
9.67964	165.237	13.2949	-32.7364	
9.68463	165.456	13.1417	-33.3597	
9.68963	165.619	12.9999	-33.939	
9.69462	165.756	12.8604	-34.4965	
9.69961	165.861	12.7287	-35.0371	
9.7046	165.943	12.6011	-35.5621	
9.7096	166.001	12.4751	-36.0713	
9.71459	166.03	12.3476	-36.5615	
9.71958	166.039	12.21	-37.0635	
9.72457	165.999	12.0834	-37.5606	
9.72956	165.948	11.9494	-38.0653	
9.73456	165.869	11.8126	-38.5786	
9.73955	165.732	11.6818	-39.0757	
9.74454	165.569	11.5374	-39.571	
9.74953	165.347	11.3853	-40.068	
9.75452	165.081	11.2419	-40.556	
9.75952	164.785	11.1043	-41.0246	
9.76451	164.429	10.9516	-41.4862	
9.7695	164.018	10.8034	-41.932	
9.77449	163.545	10.6666	-42.3457	
9.77948	163.032	10.5205	-42.7473	
9.78448	162.472	10.3729	-43.1339	
9.78947	161.859	10.2374	-43.488	
9.79446	161.206	10.0941	-43.829	
9.79945	160.517	9.95599	-44.1522	
9.80444	159.805	9.81842	-44.4554	
9.80944	159.043	9.67529	-44.7334	
9.81443	158.231	9.53656	-45.0012	
9.81942	157.378	9.40003	-45.2559	
9.82441	156.494	9.25745	-45.4906	
9.82941	155.559	9.10626	-45.7138	
9.8344	154.576	8.96948	-45.903	
9.83939	153.578	8.83215	-46.0754	
9.84438	152.548	8.68134	-46.2456	
9.84937	151.471	8.52759	-46.3976	
9.85437	150.361	8.38092	-46.5248	
9.85936	149.235	8.2395	-46.6478	
9.86435	148.073	8.09668	-46.7621	
9.86934	146.872	7.94238	-46.8524	
9.87433	145.669	7.7876	-46.9338	
9.87933	144.413	7.63471	-47.0039	
9.88432	143.103	7.46356	-47.0631	
9.88931	141.796	7.30609	-47.1113	
9.8943	140.472	7.14649	-47.1503	
9.89929	139.131	6.97431	-47.1868	
9.90429	137.776	6.80566	-47.2103	
9.90928	136.386	6.63452	-47.2155	
9.91427	134.951	6.46448	-47.2123	
9.91926	133.472	6.28375	-47.2183	
9.92425	131.963	6.09753	-47.2044	
9.92925	130.45	5.90729	-47.1772	
9.93424	128.946	5.71802	-47.1486	
9.93923	127.477	5.51428	-47.1096	
9.94422	126.047	5.30841	-47.0679	
9.94922	124.639	5.12927	-47.0176	
9.95421	123.24	4.94403	-46.9722	
9.9592	121.816	4.7439	-46.927	
9.96419	120.345	4.54828	-46.8705	
9.96918	118.829	4.3432	-46.8211	
9.97418	117.254	4.12128	-46.7622	
9.97917	115.64	3.88538	-46.6862	
9.98416	113.998	3.64349	-46.6099	
9.98915	112.353	3.3971	-46.5361	
9.99414	110.727	3.14606	-46.4522	
9.99914	109.113	2.8894	-46.3627	
10.0041	107.503	2.62927	-46.2776	
10.0091	105.912	2.37195	-46.1873	
10.0141	104.32	2.10785	-46.0999	
10.0191	102.717	1.83575	-46.0119	
10.0241	101.115	1.56366	-45.9068	
10.0291	99.5274	1.27832	-45.8021	
10.0341	97.9754	0.979248	-45.6971	
10.0391	96.4564	0.689941	-45.5916	
10.0441	94.9706	0.416504	-45.4918	
10.0491	93.5297	0.145508	-45.3834	
10.054	92.1272	-0.131226	-45.2701	
10.059	90.7536	-0.409668	-45.1666	
10.064	89.4201	-0.685547	-45.0628	
10.069	88.1265	-0.95697	-44.9536	
10.074	86.8887	-1.21979	-44.8431	
10.079	85.719	-1.47278	-44.7417	
10.084	84.6226	-1.71332	-44.6455	
10.089	83.604	-1.93964	-44.5422	
10.094	82.6474	-2.14954	-44.4445	
10.099	81.7652	-2.34363	-44.3533	
10.104	80.9403	-2.53046	-44.2704	
10.109	80.1655	-2.70215	-44.1906	
10.114	79.443	-2.86481	-44.1092	
10.1189	78.7343	-3.02521	-44.0319	
10.1239	78.0256	-3.18219	-43.9592	
10.1289	77.2959	-3.34601	-43.8752	
10.1339	76.5281	-3.51544	-43.7877	
10.1389	75.7353	-3.69684	-43.7013	
10.1439	74.9035	-3.89142	-43.603	
10.1489	74.0175	-4.09717	-43.5029	
10.1539	73.0776	-4.31409	-43.3973	
10.1589	72.0787	-4.54443	-43.2715	
10.1639	71.0259	-4.79651	-43.1339	
10.1689	69.9328	-5.05634	-42.9874	
10.1739	68.7957	-5.32068	-42.8343	
10.1789	67.624	-5.60388	-42.671	
10.1838	66.4428	-5.8974	-42.4987	
10.1888	65.2561	-6.17712	-42.3277	
10.1938	64.0891	-6.45233	-42.1425	
10.1988	62.9587	-6.72089	-41.9533	
10.2038	61.8709	-6.97992	-41.7801	
10.2088	60.8325	-7.22516	-41.609	
10.2138	59.8474	-7.45514	-41.4385	
10.2188	58.9334	-7.68121	-41.2757	
10.2238	58.0824	-7.88715	-41.1197	
10.2288	57.2836	-8.07398	-40.9742	
10.2338	56.5453	-8.24707	-40.8233	
10.2388	55.8488	-8.4057	-40.6807	
10.2437	55.1874	-8.56238	-40.5609	
10.2487	54.555	-8.70233	-40.4387	
10.2537	53.9492	-8.82953	-40.3093	
10.2587	53.3688	-8.9671	-40.1878	
10.2637	52.7975	-9.09369	-40.0771	
10.2687	52.2496	-9.20807	-39.9544	
10.2737	51.718	-9.33008	-39.8359	
10.2787	51.1895	-9.4466	-39.7182	
10.2837	50.6444	-9.56024	-39.5966	
10.2887	50.0781	-9.68616	-39.4769	
10.2937	49.5025	-9.80878	-39.3458	
10.2987	48.9039	-9.9212	-39.2038	
10.3037	48.2975	-10.049	-39.06	
10.3086	47.6776	-10.1879	-38.9197	
10.3136	47.0478	-10.3109	-38.7606	
10.3186	46.4191	-10.433	-38.5967	
10.3236	45.7747	-10.5684	-38.4423	
10.3286	45.1156	-10.6985	-38.2747	
10.3336	44.46	-10.821	-38.0925	
10.3386	43.8084	-10.9459	-37.9205	
10.3436	43.1511	-11.0671	-37.7492	
10.3486	42.4985	-11.19	-37.5756	
10.3536	41.8461	-11.3106	-37.396	
10.3586	41.1874	-11.4263	-37.2087	
10.3636	40.5251	-11.5375	-37.0177	
10.3685	39.8588	-11.6492	-36.8194	
10.3735	39.186	-11.76	-36.6175	
10.3785	38.519	-11.863	-36.4123	
10.3835	37.8749	-11.965	-36.2152	
10.3885	37.2425	-12.061	-36.0273	
10.3935	36.6202	-12.1511	-35.8298	
10.3985	36.0145	-12.2391	-35.6314	
10.4035	35.4143	-12.3265	-35.4403	
10.4085	34.8116	-12.41	-35.2422	
10.4135	34.2059	-12.4832	-35.0418	
10.4185	33.5997	-12.5587	-34.8328	
10.4235	32.9916	-12.6338	-34.6237	
10.4285	32.3785	-12.7063	-34.4094	
10.4334	31.7512	-12.7755	-34.181	
10.4384	31.1147	-12.8422	-33.9492	
10.4434	30.4783	-12.904	-33.7184	
10.4484	29.8382	-12.9675	-33.4825	
10.4534	29.1913	-13.0332	-33.2342	
10.4584	28.5518	-13.0886	-32.984	
10.4634	27.9292	-13.1394	-32.7337	
10.4684	27.3216	-13.1794	-32.4855	
10.4734	26.727	-13.2119	-32.2441	
10.4784	26.1456	-13.2499	-32.0044	
10.4834	25.5656	-13.279	-31.7601	
10.4884	24.9799	-13.302	-31.514	
10.4934	24.3824	-13.3329	-31.2508	
10.4983	23.7622	-13.3634	-30.974	
10.5033	23.1137	-13.3943	-30.6895	
10.5083	22.4387	-13.4114	-30.3816	
10.5133	21.7327	-13.4196	-30.0547	
10.5183	20.9912	-13.4326	-29.7094	
10.5233	20.2275	-13.4395	-29.3514	
10.5283	19.4413	-13.4349	-28.978	
10.5333	18.6407	-13.4239	-28.5862	
10.5383	17.847	-13.4041	-28.1846	
10.5433	17.059	-13.3854	-27.7839	
10.5483	16.275	-13.3624	-27.3834	
10.5533	15.5061	-13.3237	-26.9726	
10.5582	14.7717	-13.2827	-26.5708	
10.5632	14.0585	-13.2438	-26.1936	
10.5682	13.3666	-13.2039	-25.821	
10.5732	12.706	-13.16	-25.4434	
10.5782	12.0505	-13.1075	-25.067	
10.5832	11.3987	-13.053	-24.6912	
10.5882	10.7421	-12.9959	-24.3123	
10.5932	10.0849	-12.9291	-23.9261	
10.5982	9.43402	-12.8589	-23.5414	
10.6032	8.78845	-12.7911	-23.1597	
10.6082	8.15778	-12.7209	-22.7785	
10.6132	7.54956	-12.649	-22.4039	
10.6182	6.96478	-12.5729	-22.0373	
10.6231	6.40955	-12.4942	-21.6905	
10.6281	5.88666	-12.4206	-21.3587	
10.6331	5.3971	-12.3472	-21.0389	
10.6381	4.92529	-12.2823	-20.7403	
10.6431	4.45728	-12.2201	-20.4497	
10.6481	3.99976	-12.1483	-20.155	
10.6531	3.55219	-12.0668	-19.853	
10.6581	3.09314	-11.992	-19.5532	
10.6631	2.60803	-11.9216	-19.2412	
10.6681	2.11047	-11.8338	-18.9016	
10.6731	1.59967	-11.7396	-18.5518	
10.6781	1.07251	-11.6415	-18.1918	
10.6831	0.527954	-11.541	-17.8273	
10.688	-0.0356445	-11.4375	-17.4475	
10.693	-0.609314	-11.3287	-17.0411	
10.698	-1.19653	-11.2095	-16.6304	
10.703	-1.80872	-11.081	-16.2084	
10.708	-2.44116	-10.9554	-15.7568	
10.713	-3.08545	-10.8228	-15.29	
10.718	-3.7323	-10.6837	-14.8217	
10.723	-4.37207	-10.5341	-14.3602	
10.728	-5.0108	-10.3896	-13.8974	
10.733	-5.64435	-10.2455	-13.4246	
10.738	-6.24567	-10.0951	-12.967	
10.743	-6.84326	-9.9491	-12.5316	
10.7479	-7.42035	-9.80438	-12.093	
10.7529	-7.98047	-9.6579	-11.6532	
10.7579	-8.54413	-9.51221	-11.2343	
10.7629	-9.08905	-9.37213	-10.8191	
10.7679	-9.62079	-9.22736	-10.4055	
10.7729	-10.1346	-9.08087	-9.99719	
10.7779	-10.6332	-8.94104	-9.59839	
10.7829	-11.1229	-8.80365	-9.22278	
10.7879	-11.5963	-8.66589	-8.85181	
10.7929	-12.0561	-8.53052	-8.47516	
10.7979	-12.5179	-8.39893	-8.10541	
10.8029	-12.9782	-8.26654	-7.74329	
10.8079	-13.4396	-8.12109	-7.36395	
10.8128	-13.9047	-7.97205	-6.97449	
10.8178	-14.3721	-7.83051	-6.59448	
10.8228	-14.8301	-7.68579	-6.22656	
10.8278	-15.2715	-7.53308	-5.85339	
10.8328	-15.7084	-7.38617	-5.47565	
10.8378	-16.1473	-7.23254	-5.11499	
10.8428	-16.58	-7.08801	-4.75983	
10.8478	-17.0172	-6.9422	-4.39002	
10.8528	-17.4556	-6.78406	-4.01178	
10.8578	-17.8835	-6.63342	-3.63257	
10.8628	-18.317	-6.47522	-3.24817	
10.8678	-18.7561	-6.30597	-2.85675	
10.8727	-19.2009	-6.1239	-2.45654	
10.8777	-19.6442	-5.94995	-2.06256	
10.8827	-20.0772	-5.78052	-1.67639	
10.8877	-20.5084	-5.59851	-1.27826	
10.8927	-20.9333	-5.4162	-0.874939	
10.8977	-21.3527	-5.23627	-0.479614	
10.9027	-21.7794	-5.04529	-0.0810547	
10.9077	-22.2007	-4.85272	0.330811	
10.9127	-22.6123	-4.64923	0.749512	
10.9177	-23.0193	-4.4386	1.15088	
10.9227	-23.4031	-4.23853	1.53546	
10.9277	-23.7659	-4.03937	1.92651	
10.9327	-24.1122	-3.83405	2.30475	
10.9376	-24.4411	-3.63257	2.65906	
10.9426	-24.7524	-3.44818	3.00549	
10.9476	-25.0443	-3.25958	3.34784	
10.9526	-25.3145	-3.06787	3.68408	
10.9576	-25.5737	-2.87756	4.00256	
10.9626	-25.8153	-2.68842	4.29688	
10.9676	-26.0321	-2.50037	4.59076	
10.9726	-26.236	-2.3158	4.88599	
10.9776	-26.4182	-2.14453	5.14032	
10.9826	-26.5845	-1.98254	5.37695	
10.9876	-26.7325	-1.81299	5.62891	
10.9926	-26.8571	-1.64008	5.86939	
10.9976	-26.9715	-1.47449	6.08276	
11.0025	-27.0864	-1.31091	6.28644	
11.0075	-27.1834	-1.14502	6.4986	
11.0125	-27.265	-0.977295	6.70837	
11.0175	-27.3402	-0.813721	6.89172	
11.0225	-27.3997	-0.65033	7.06653	
11.0275	-27.4467	-0.487976	7.24597	
11.0325	-27.4815	-0.327637	7.42169	
11.0375	-27.5034	-0.1651	7.59277	
11.0425	-27.5137	-0.00195313	7.74463	
11.0475	-27.5173	0.164307	7.89295	
11.0525	-27.5083	0.335449	8.05322	
11.0575	-27.4889	0.495361	8.18866	
11.0624	-27.4545	0.655274	8.30365	
11.0674	-27.4056	0.821594	8.42462	
11.0724	-27.347	0.986267	8.55432	
11.0774	-27.2758	1.14667	8.66449	
11.0824	-27.1995	1.30994	8.74317	
11.0874	-27.1092	1.48853	8.84259	
11.0924	-27.0034	1.66693	8.94519	
11.0974	-26.8902	1.83984	9.01892	
11.1024	-26.7753	2.00659	9.07605	
11.1074	-26.6493	2.16992	9.13855	
11.1124	-26.5058	2.33539	9.21344	
11.1174	-26.374	2.49011	9.2605	
11.1224	-26.245	2.64398	9.27496	
11.1273	-26.0989	2.80109	9.30902	
11.1323	-25.9537	2.95721	9.35858	
11.1373	-25.8018	3.10333	9.37482	
11.1423	-25.6574	3.23285	9.36902	
11.1473	-25.5087	3.38001	9.38953	
11.1523	-25.3483	3.53461	9.41919	
11.1573	-25.2015	3.65985	9.41376	
11.1623	-25.0563	3.77802	9.39209	
11.1673	-24.9124	3.91254	9.39325	
11.1723	-24.7592	4.05261	9.40326	
11.1773	-24.6169	4.18109	9.38971	
11.1823	-24.4958	4.2851	9.35614	
11.1873	-24.3588	4.39471	9.34735	
11.1922	-24.2231	4.51135	9.35675	
11.1972	-24.1036	4.60803	9.32172	
11.2022	-23.986	4.70984	9.27661	
11.2072	-23.8671	4.81824	9.2638	
11.2122	-23.7419	4.92664	9.26148	
11.2172	-23.6183	5.03723	9.22644	
11.2222	-23.4908	5.13391	9.16773	
11.2272	-23.3552	5.24597	9.14533	
11.2322	-23.2086	5.37994	9.14447	
11.2372	-23.0615	5.49963	9.10333	
11.2422	-22.9156	5.61737	9.03607	
11.2472	-22.7639	5.75873	8.99671	
11.2521	-22.5992	5.91083	8.97058	
11.2571	-22.4399	6.04712	8.90509	
11.2621	-22.2955	6.16571	8.81867	
11.2671	-22.1351	6.30786	8.7724	
11.2721	-21.9783	6.46619	8.7475	
11.2771	-21.8375	6.59985	8.68512	
11.2821	-21.6978	6.71613	8.59918	
11.2871	-21.5611	6.85785	8.54681	
11.2921	-21.4292	7.00678	8.51788	
11.2971	-21.3026	7.12384	8.44751	
